GrpCode,MenuCode,GroupName,ChineseGroupName,Name,ChineseName,PNU,DefaultValue,Min,Max,UnitConv,Unit,Scale,Datatype,Enum,ChineseEnum,ModelCodeValue,ReadOnly,Help,LicenseKey,User,BitPosition,DefaultAccess,Decimal,LockedByMainSwitch,Visibility,VariableName,ChineseHelp,QuickParameters
"I20","I049","Sensor config.","传感器 配置","Pe current low","蒸发压力传感器最小电流值","3113","4.0","0.0","20.0","","mA","","Float","","","7","0","USE only for non Danfoss/ OEM current signal pressure transmitter. Define the lower current range for Pe pressure transmitter","","1,2,3","","","10.0","0","Par_Operation_mode == 0 && Par_p0_transmitter_setup == 14","Par_p0_current_low","USE only for non Danfoss/ OEM current signal pressure transmitter. Define the lower current range for Pe pressure transmitter","QuickScreen3Parameter_19"
"I20","I050","Sensor config.","传感器 配置","Pe current high","蒸发压力传感器最大电流值","3114","20.0","0.0","20.0","","mA","","Float","","","7","0","USE only for non Danfoss/ OEM current signal pressure transmitter. Define the higher current range for Pe pressure transmitter","","1,2,3","","","10.0","0","Par_Operation_mode == 0 && Par_p0_transmitter_setup == 14","Par_p0_current_high","USE only for non Danfoss/ OEM current signal pressure transmitter. Define the higher current range for Pe pressure transmitter","QuickScreen3Parameter_18"
"I20","O020","Sensor config.","传感器 配置","Pe transmitter min.","蒸发压力传感器最小压力值","3115","-1.0","-1.0","200.0","","barg","","Float","","","7","0","Working range for pressure transmitter
Depending on the application a pressure transmitter with a given working range is used. This working range (say, -1 to 12 bar g) must be set in the controller. The min. Gauge pressure value is set.","","1,2,3","","","10.0","0","Par_Operation_mode == 0 && Par_p0_transmitter_setup != 0 && Par_p0_transmitter_setup != 8","Par_p0_transmitter_min","Working range for pressure transmitter
Depending on the application a pressure transmitter with a given working range is used. This working range (say, -1 to 12 bar g) must be set in the controller. The min. Gauge pressure value is set.","QuickScreen3Parameter_20"
"I20","O021","Sensor config.","传感器 配置","Pe transmitter max.","蒸发压力传感器最大压力值","3116","12.0","-1.0","200.0","","barg","","Float","","","7","0","The max. Gauge pressure value is set for the selected Pe pressure transmitter.","","1,2,3","","","10.0","0","Par_Operation_mode == 0 && Par_p0_transmitter_setup != 0 && Par_p0_transmitter_setup != 8","Par_p0_transmitter_max","The max. Gauge pressure value is set for the selected Pe pressure transmitter.","QuickScreen3Parameter_21"
"I20","I044","Sensor config.","传感器 配置","Pc transmitter configuration 1C","冷凝压力传感器定义","3117","0.0","0.0","14.0","","","","Enum","0:Not defined,1:AKS 32R,2:ACCPBP Ratio,3:112CP,4:OEM Ratio,5:NSK,6:AKS 32 1-5V,7:OEM Voltage,8:Bus shared,9:AKS 32 1-6V,10:AKS 32 0-10V,11:AKS 33,12:XSK,13:ACCPBP Current,14:OEM Current","0:Not defined,1:AKS 32R,2:ACCPBP Ratio,3:112CP,4:OEM Ratio,5:NSK,6:AKS 32 1-5V,7:OEM Voltage,8:Bus shared,9:AKS 32 1-6V,10:AKS 32 0-10V,11:AKS 33,12:XSK,13:ACCPBP Current,14:OEM Current","4","0","Select the type of pressure transmitter ","","1,2,3","","","1.0","1","Par_Operation_mode == 0 && Par_Mapping_AI4 == 2 && Par_EKE_1V_Variant == 2","Par_pc_transmitter_setup_C","Select the type of pressure transmitter ",""
"I20","I023","Sensor config.","传感器 配置","Pc ratio. low","最小冷凝压力比率","3118","3.0","3.0","97.0","","%","","INT","","","7","0","only relevant for OEM ratio"". Define the ratio at minimum pressure""","","1,2,3","","","1.0","0","Par_Operation_mode == 0 && Par_pc_transmitter_setup == 4 && Par_Mapping_AI4 == 2","Par_pc_ratio_low","only relevant for OEM ratio"". Define the ratio at minimum pressure""",""
"I20","I024","Sensor config.","传感器 配置","Pc ratio high","最大冷凝压力比率","3119","97.0","3.0","97.0","","%","","INT","","","7","0","only relevant for ""OEM ratio"". Define the ratio at maximum pressure","","1,2,3","","","1.0","0","Par_Operation_mode == 0 && Par_pc_transmitter_setup == 4 && Par_Mapping_AI4 == 2","Par_pc_ratio_high","only relevant for ""OEM ratio"". Define the ratio at maximum pressure",""
"I20","I025","Sensor config.","传感器 配置","Pc voltage low","冷凝压力传感器最小电压值","3120","0.0","0.0","10.0","","V","","Float","","","7","0","USE only for non Danfoss/ OEM voltage pressure transmitter. Define the lower voltage range for Pc pressure transmitter","","1,2,3","","","10.0","0","Par_Operation_mode == 0 && Par_pc_transmitter_setup == 7 && Par_Mapping_AI4 == 2","Par_pc_voltage_low","USE only for non Danfoss/ OEM voltage pressure transmitter. Define the lower voltage range for Pc pressure transmitter",""
"I20","I026","Sensor config.","传感器 配置","Pc voltage high","冷凝压力传感器最大电压值","3121","10.0","0.0","10.0","","V","","Float","","","7","0","USE only for non Danfoss/ OEM  voltage pressure transmitter. Define the higher voltage range for Pc pressure transmitter","","1,2,3","","","10.0","0","Par_Operation_mode == 0 && Par_pc_transmitter_setup == 7 && Par_Mapping_AI4 == 2","Par_pc_voltage_high","USE only for non Danfoss/ OEM  voltage pressure transmitter. Define the higher voltage range for Pc pressure transmitter",""
"I20","I038","Sensor config.","传感器 配置","Pc current low","冷凝压力传感器最小电流值","3122","4.0","0.0","20.0","","mA","","Float","","","7","0","USE only for non Danfoss/ OEM current signal pressure transmitter. Define the lower current range for Pc pressure transmitter","","1,2,3","","","10.0","0","Par_Operation_mode == 0 && Par_pc_transmitter_setup == 14 && Par_Mapping_AI4 == 2","Par_pc_current_low","USE only for non Danfoss/ OEM current signal pressure transmitter. Define the lower current range for Pc pressure transmitter",""
"I20","I039","Sensor config.","传感器 配置","Pc current high","冷凝压力传感器最大电流值","3123","20.0","0.0","20.0","","mA","","Float","","","7","0","USE only for non Danfoss/ OEM current signal pressure transmitter. Define the higher current range for Pc pressure transmitter","","1,2,3","","","10.0","0","Par_Operation_mode == 0 && Par_pc_transmitter_setup == 14 && Par_Mapping_AI4 == 2","Par_pc_current_high","USE only for non Danfoss/ OEM current signal pressure transmitter. Define the higher current range for Pc pressure transmitter",""
"I20","O047","Sensor config.","传感器 配置","Pc transmitter min.","冷凝压力传感器最小压力值","3124","-1.0","-1.0","0.0","","barg","","Float","","","7","0","The min. Gauge pressure (barg) value is set for the selected Pc pressure transmitter.","","1,2,3","","","10.0","0","Par_Operation_mode == 0 && Par_pc_transmitter_setup != 0 && Par_pc_transmitter_setup != 8 && Par_Mapping_AI4 == 2","Par_pc_transmitter_min","The min. Gauge pressure (barg) value is set for the selected Pc pressure transmitter.",""
"I20","O048","Sensor config.","传感器 配置","Pc transmitter max","冷凝压力传感器最大压力值","3125","34.0","1.0","200.0","","barg","","Float","","","7","0","The max. Gauge (barg) pressure value is set for the selected Pc pressure transmitter.","","1,2,3","","","10.0","0","Par_Operation_mode == 0 && Par_pc_transmitter_setup != 0 && Par_pc_transmitter_setup != 8 && Par_Mapping_AI4 == 2","Par_pc_transmitter_max","The max. Gauge (barg) pressure value is set for the selected Pc pressure transmitter.",""
"V01","I067","Valve config.","阀门配置","Valve configuration","阀门配置","3132","0.0","0.0","32.0","","","","Enum","0:no valve,1:UserDef,2:ETS 12C,3:ETS 24C,4:ETS 25C,5:ETS 50C,6:ETS 100C,7:ETS 6,8:ETS 12.5,9:ETS 25,10:ETS 50,11:ETS 100,12:ETS 250,13:ETS 400,14:KVS 2C,15:KVS 3C,16:KVS 5C,17:KVS 15,18:KVS 42,19:CCMT 0,20:CCMT 1,21:CCMT 2,22:CCMT 4,23:CCMT 8,24:CCMT 16,25:CCMT 24,26:CCMT 30,27:CCMT 42,28:CCM 10,29:CCM 20,30:CCM 30,31:CCM 40,32:CTR 25","0:no valve,1:UserDef,2:ETS 12C,3:ETS 24C,4:ETS 25C,5:ETS 50C,6:ETS 100C,7:ETS 6,8:ETS 12.5,9:ETS 25,10:ETS 50,11:ETS 100,12:ETS 250,13:ETS 400,14:KVS 2C,15:KVS 3C,16:KVS 5C,17:KVS 15,18:KVS 42,19:CCMT 0,20:CCMT 1,21:CCMT 2,22:CCMT 4,23:CCMT 8,24:CCMT 16,25:CCMT 24,26:CCMT 30,27:CCMT 42,28:CCM 10,29:CCM 20,30:CCM 30,31:CCM 40,32:CTR 25","7","0","Select the type of Danfoss stepper motor valve from the list.   For non Danfoss valve  define I067 =1 i.e UserDef and set the motor parameters i.e I027, I028,I029, I030, I031, I032,I061, I063,I077, I064,I065
If you want to correct a danfoss given valve profile then first the relevant valve and then select user def","","1,2,3","","","1.0","1","","Par_Valve_Setup","Select the type of Danfoss stepper motor valve from the list.   For non Danfoss valve  define I067 =1 i.e UserDef and set the motor parameters i.e I027, I028,I029, I030, I031, I032,I061, I063,I077, I064,I065
If you want to correct a danfoss given valve profile then first the relevant valve and then select user def","QuickScreen4Parameter_0"
"V01","I027","Valve config.","阀门配置","Valve motor type","阀电机类型","3133","0.0","0.0","1.0","","","","Enum","0:Unipolar,1:Bipolar","0:单极,1:两极","7","0","Only for non Danfoss stepper motor valve. 
Define type of motor used in the valve, such as Unipolar or Bipolar. Basically unipolar valve will have 5-6 wires coming out of its coil whereas bipolar will have 4 wires coming out of its motor.","","1,2,3","","","1.0","0","Par_Valve_Setup == 1","Par_Valve_Motor_Type","Only for non Danfoss stepper motor valve. 
Define type of motor used in the valve, such as Unipolar or Bipolar. Basically unipolar valve will have 5-6 wires coming out of its coil whereas bipolar will have 4 wires coming out of its motor.",""
"V01","I028","Valve config.","阀门配置","Valve drive current","阀体驱动电流","3134","10.0","10.0","1000.0","","mA","","INT","","","7","0","Only for non Danfoss stepper motor valve. Set the current requirement of the motor in mA Peak.  Note: 1mA RMS = 1.41 mA Peak","","1,2,3","","","1.0","0","Par_Valve_Setup == 1","Par_Valve_Drive_Current","Only for non Danfoss stepper motor valve. Set the current requirement of the motor in mA Peak.  Note: 1mA RMS = 1.41 mA Peak","QuickScreen4Parameter_2"
"V01","I029","Valve config.","阀门配置","Valve step positioning","阀体步进定位","3135","0.0","0.0","2.0","","","","Enum","0:Fullstep,1:Halfstep,2:Auto","0:Fullstep,1:Halfstep,2:Auto","7","0","Only for non Danfoss stepper motor valve. 
Define the valve step positioning. In general, Unipolar valve are positioned in halfstep whereas bipolar are position  at Full step. ","","1,2,3","","","1.0","0","Par_Valve_Setup == 1","Par_Valve_Drive_Pattern","Only for non Danfoss stepper motor valve. 
Define the valve step positioning. In general, Unipolar valve are positioned in halfstep whereas bipolar are position  at Full step. ",""
"V01","I030","Valve config.","阀门配置","Valve total steps","阀体总步数","3136","1.0","1.0","8000.0","","stp","","INT","","","7","0","Only for non Danfoss stepper motor valve. 
Define the total number of steps. Remember to set if the valve should position in Half or Full step in para I029","","1,2,3","","","1.0","0","Par_Valve_Setup == 1","Par_Valve_Total_Steps","Only for non Danfoss stepper motor valve. 
Define the total number of steps. Remember to set if the valve should position in Half or Full step in para I029","QuickScreen4Parameter_1"
"V01","I031","Valve config.","阀门配置","Valve speed","阀体步进速度","3137","10.0","10.0","400.0","","PPS","","INT","","","7","0","The valve will be driven with high, low or balanced speed as set in this parameter. Note: higher speed will provide low torque to the motor, on the other hand low speed will provide the higher torque. There should be balance between speed and torque depending on the application. Unit is Pulses per second, a pulse is either a full or a half step as defined in ""I029 Valve step positioning""","","1,2,3","","","1.0","0","Par_Valve_Setup == 1","Par_Valve_SPS","The valve will be driven with high, low or balanced speed as set in this parameter. Note: higher speed will provide low torque to the motor, on the other hand low speed will provide the higher torque. There should be balance between speed and torque depending on the application. Unit is Pulses per second, a pulse is either a full or a half step as defined in ""I029 Valve step positioning""","QuickScreen4Parameter_3"
"V01","I032","Valve config.","阀门配置","Valve start speed","阀体启动速度","3138","20.0","1.0","100.0","","%","","INT","","","7","0","Only for non Danfoss stepper motor valve. 
This feature is useful with high valve speeds. The first will be taken with a lower speed than normal to avoid too big acceleration of the motor.
Make sure to select a start speed which is recommended for the valve
Unit is % taken from normal speed.","","1,2,3","","","1.0","0","Par_Valve_Setup == 1","Par_Valve_Start_Speed","Only for non Danfoss stepper motor valve. 
This feature is useful with high valve speeds. The first will be taken with a lower speed than normal to avoid too big acceleration of the motor.
Make sure to select a start speed which is recommended for the valve
Unit is % taken from normal speed.",""
"V01","I061","Valve config.","阀门配置","Valve emergency speed","阀体紧急速度","3139","100.0","50.0","200.0","","%","","INT","","","7","0","In case of emergency i.e power loss  valve can be driven with high or low speed. 
Unit is % taken from normal speed","","1,2,3","","","1.0","0","Par_Valve_Setup == 1","Par_Valve_Emer_Speed","In case of emergency i.e power loss  valve can be driven with high or low speed. 
Unit is % taken from normal speed",""
"V01","I062","Valve config.","阀门配置","Valve acceleration current","阀体加速电流","3140","100.0","100.0","150.0","","%","","INT","","","7","0","Only for non Danfoss stepper motor valve. 
To give higher/lower torque in the start and stop sequence, the motor currrent can be adjusted. 
Unit is % taken from normal current.","","1,2,3","","","1.0","0","Par_Valve_Setup == 1","Par_Valve_Acceleration_Current","Only for non Danfoss stepper motor valve. 
To give higher/lower torque in the start and stop sequence, the motor currrent can be adjusted. 
Unit is % taken from normal current.",""
"V01","I063","Valve config.","阀门配置","Valve acceleration time","阀体加速时间","3141","10.0","10.0","150.0","","ms","","INT","","","7","0","Only for non Danfoss stepper motor valve.  
Define how long time  the start/stop sequence with acceleration/deceleration. ","","1,2,3","","","1.0","0","Par_Valve_Setup == 1","Par_Valve_Acceleration_Time","Only for non Danfoss stepper motor valve.  
Define how long time  the start/stop sequence with acceleration/deceleration. ",""
